model,dataset,seq_len,pred_len,status,mse,mae,mape,rmse,param_count,forward_active_param_count,inactive_registered_param_count,real_scalar_equivalent,fp32_model_mib,parameter_source,seed,train_seconds,test_elapsed_seconds,inference_seconds,forward_ms_per_sample,test_peak_gpu_mem_mb,source_type,protocol,source_path,published_reference_mse,published_reference_source,notes
FreqCycle,traffic,96,720,ok,0.5145731650669414,0.3111161803009401,3.335255735506068,0.717337553086,356192,250896,105296,356192,1.358764648,0716v2_audited_param_count,2026,848.4083850383759,,6.706724405288696,0.21647723867832097,946.095703125,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,,,0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
Compact + Echo,PEMS03,96,12,ok,0.0700812364580122,0.17988562876567646,1.4255550044624787,0.264728609066,8122,,,8122,0.030982971,locked_3seed_actual_param_count,"2024,2025,2026",93.76409697532654,,,,155.7890625,local_compact_echo_locked_3seed_mean,validation-locked production route; three matched seeds; one deferred held-out test per checkpoint,analysis_exp/source_snapshot_0721v1/compact_echo_true9_88cells.csv,,,Production route arm=true_compact_echo; MAPE was streamed during the 0717v2 completion.
TQNet,PEMS03,96,12,ok,0.05989682301878929,0.16076910495758057,,0.244738274528,721484,,,721484,2.752243042,logged_n_param,2026,197.3469,,2.3014,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
CycleNet,PEMS03,96,12,ok,0.08074407279491425,0.19348108768463135,,0.284155015432,104268,,,104268,0.397750854,logged_n_param,2026,110.5173,,1.504,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
FITS,PEMS03,96,12,ok,0.12001078575849533,0.23020026087760925,,0.346425729065,675,,,1350,0.005149841,logged_n_param,2026,214.3765,,3.1499,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
SparseTSF,PEMS03,96,12,ok,0.15972057631346895,0.2810597796548598,2.056414490592488,0.399650567763,21,,,21,0.000080109,0716v2_audited_param_count,2026,63.04183340072632,,2.233034133911133,0.09663696249459032,95.08935546875,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,,,0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
FreTS,PEMS03,96,12,ok,0.0805475115776062,0.18980887532234192,,0.283808934986,3215244,,,3215244,12.265182495,logged_n_param,2026,840.4968,,4.4501,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
FilterNet,PEMS03,96,12,ok,0.06746017187833786,0.17250944674015045,,0.259730960569,587992,,,587992,2.243011475,logged_n_param,2026,529.4705,,9.6961,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
iTransformer,PEMS03,96,12,ok,0.06709934771060944,0.17141462862491608,,0.259035417869,4790796,,,4790796,18.275436401,logged_n_param,2026,465.9879,,4.0616,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
PatchTST,PEMS03,96,12,ok,0.08683314174413681,0.19565826654434204,,0.29467463709,419596,,,419596,1.600631714,logged_n_param,2026,866.0335,,4.868,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
DLinear,PEMS03,96,12,ok,0.10339632630348206,0.21670156717300415,,0.321552991439,2328,,,2328,0.008880615,logged_n_param,2026,126.9701,,2.1098,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
MixLinear,PEMS03,96,12,ok,0.18540608882904053,0.296534925699234,,0.430588073255,31,,,43,0.000164032,logged_n_param,2026,103.3497,,1.8169,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
PhaseFormer,PEMS03,96,12,ok,0.09807339428777577,0.20850360885285268,1.7299961989150252,0.313166719636,2897,,,2897,0.011051178,0716v2_audited_param_count,2021,561.2573039531708,,3.986931085586548,0.24590937333469978,52.37353515625,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,,,0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
FreqCycle,PEMS03,96,12,ok,0.06764451171706107,0.17311358325323056,1.4073458832075345,0.26008558537,131424,117460,13964,131424,0.501342773,0716v2_audited_param_count,2026,205.6318485736847,,2.727637767791748,0.11412848326258261,94.1875,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,,,0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
Compact + Echo,PEMS03,96,24,ok,0.09370700360347142,0.20861309785904053,1.647065348746153,0.306115996974,8506,,,8506,0.032447815,locked_3seed_actual_param_count,"2024,2025,2026",99.7260193824768,,,,176.80224609375,local_compact_echo_locked_3seed_mean,validation-locked production route; three matched seeds; one deferred held-out test per checkpoint,analysis_exp/source_snapshot_0721v1/compact_echo_true9_88cells.csv,,,Production route arm=true_compact_echo; MAPE was streamed during the 0717v2 completion.
TQNet,PEMS03,96,24,ok,0.0763738602399826,0.18203113973140717,,0.27635821001,727640,,,727640,2.775726318,logged_n_param,2026,214.3913,,2.4736,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
CycleNet,PEMS03,96,24,ok,0.1248183622956276,0.24172361195087433,,0.353296422704,105432,,,105432,0.402191162,logged_n_param,2026,150.5696,,1.7255,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
FITS,PEMS03,96,24,ok,0.2394111454486847,0.32832077145576477,,0.489296582298,750,,,1500,0.005722046,logged_n_param,2026,235.2471,,3.5256,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
SparseTSF,PEMS03,96,24,ok,0.32168424129486084,0.4231143593788147,,0.567172144322,29,,,29,0.000110626,logged_n_param,2026,130.0874,,1.7795,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
FreTS,PEMS03,96,24,ok,0.12233417481184006,0.2359355092048645,,0.349763026651,3218328,,,3218328,12.276947021,logged_n_param,2026,856.4916,,4.7688,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
FilterNet,PEMS03,96,24,ok,0.09543900191783905,0.20446136593818665,,0.308932034464,594148,,,594148,2.266494751,logged_n_param,2026,539.0859,,10.0904,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
iTransformer,PEMS03,96,24,ok,0.0927206501364708,0.20231454074382782,,0.304500657038,4796952,,,4796952,18.298919678,logged_n_param,2026,481.9177,,4.3442,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
PatchTST,PEMS03,96,24,ok,0.1391206979751587,0.24961921572685242,,0.372988871114,438040,,,438040,1.670989990,logged_n_param,2026,874.7711,,5.0319,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
DLinear,PEMS03,96,24,ok,0.18015779554843903,0.29369163513183594,,0.424449991811,4656,,,4656,0.017761230,logged_n_param,2026,175.1925,,2.4533,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
MixLinear,PEMS03,96,24,ok,0.3241387605667114,0.3972198963165283,,0.569331854516,39,,,53,0.000202179,logged_n_param,2026,171.1982,,2.218,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
PhaseFormer,PEMS03,96,24,ok,0.16621950458770202,0.2714748702541643,2.3187352397726344,0.407700263169,2906,,,2906,0.011085510,0716v2_audited_param_count,2021,564.2300226688385,,3.9581069946289062,0.2428532875046254,53.02880859375,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,,,0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
FreqCycle,PEMS03,96,24,ok,0.09697372788782094,0.20802819837307301,1.6716296540867726,0.311406049857,134520,119008,15512,134520,0.513153076,0716v2_audited_param_count,2026,212.26402187347412,,2.952075481414795,0.1237734989111407,95.51220703125,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,,,0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
Compact + Echo,PEMS03,96,48,ok,0.13882099086656102,0.24522875917631637,1.9126704590030783,0.372586890358,9274,,,9274,0.035377502,locked_3seed_actual_param_count,"2024,2025,2026",114.22244064013164,,,,236.08056640625,local_compact_echo_locked_3seed_mean,validation-locked production route; three matched seeds; one deferred held-out test per checkpoint,analysis_exp/source_snapshot_0721v1/compact_echo_true9_88cells.csv,,,Production route arm=true_compact_echo; MAPE was streamed during the 0717v2 completion.
TQNet,PEMS03,96,48,ok,0.10813553631305695,0.21567097306251526,,0.32883968178,739952,,,739952,2.822692871,logged_n_param,2026,248.2977,,2.9628,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
CycleNet,PEMS03,96,48,ok,0.20829887688159943,0.31712162494659424,,0.456397717875,107760,,,107760,0.411071777,logged_n_param,2026,137.3976,,2.1061,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
FITS,PEMS03,96,48,ok,0.5470492839813232,0.5254224538803101,,0.739627800979,900,,,1800,0.006866455,logged_n_param,2026,273.9155,,4.1895,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
SparseTSF,PEMS03,96,48,ok,0.44370871782302856,0.5104646682739258,,0.666114643153,33,,,33,0.000125885,logged_n_param,2026,242.176,,2.348,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
FreTS,PEMS03,96,48,ok,0.19749866425991058,0.30530333518981934,,0.444408218038,3224496,,,3224496,12.300476074,logged_n_param,2026,822.9828,,5.111,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
FilterNet,PEMS03,96,48,ok,0.14990073442459106,0.2607572078704834,,0.387170162105,606460,,,606460,2.313461304,logged_n_param,2026,564.3364,,10.6883,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
iTransformer,PEMS03,96,48,ok,0.14899951219558716,0.25836747884750366,,0.386004549449,4809264,,,4809264,18.345886230,logged_n_param,2026,511.1206,,4.6355,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
PatchTST,PEMS03,96,48,ok,0.25270646810531616,0.3436179459095001,,0.502699182519,474928,,,474928,1.811706543,logged_n_param,2026,904.8214,,5.4493,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
DLinear,PEMS03,96,48,ok,0.3180282711982727,0.4098265767097473,,0.56393995354,9312,,,9312,0.035522461,logged_n_param,2026,163.8997,,2.8723,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
MixLinear,PEMS03,96,48,ok,0.6500186324119568,0.5855863094329834,,0.806237330078,43,,,61,0.000232697,logged_n_param,2026,166.2878,,2.3555,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
PhaseFormer,PEMS03,96,48,ok,0.32492625363244354,0.39143672466808965,2.9521515883460787,0.570023029037,2924,,,2924,0.011154175,0716v2_audited_param_count,2021,576.5804996490479,,3.6256561279296875,0.23249521959841274,54.341796875,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,,,0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
